"scen","Sector","Subsector","Technology","Enduse","Unit","Parameters","Fuel","Period","FuelGroup","Technology_Group","Value"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity",2040,"Electricity","Heating/Cooling","0.9793996523"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity",2045,"Electricity","Heating/Cooling","0.9417080071"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity",2050,"Electricity","Heating/Cooling","0.9054669037"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity",2055,"Electricity","Heating/Cooling","0.8706205187"
"Kea","Agriculture","Dairy Cattle Farming","Refrigerator","Refrigeration","PJ","Fuel Consumption","Electricity",2060,"Electricity","Heating/Cooling","0.8371151773"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2018,"Fossil Fuels","Mobile Motive Power","0.23081328"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2025,"Fossil Fuels","Mobile Motive Power","0.213899319"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2030,"Fossil Fuels","Mobile Motive Power","0.2026442462"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2035,"Fossil Fuels","Mobile Motive Power","0.1381541271"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2040,"Fossil Fuels","Mobile Motive Power","0.0658704284"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2045,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2050,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2055,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2060,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2018,"Fossil Fuels","Mobile Motive Power","0.368"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2025,"Fossil Fuels","Mobile Motive Power","0.3395901434"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2030,"Fossil Fuels","Mobile Motive Power","0.3205952659"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2035,"Fossil Fuels","Mobile Motive Power","0.2180650593"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2040,"Fossil Fuels","Mobile Motive Power","0.1039711167"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2045,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2050,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2055,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Diesel",2060,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2018,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2025,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2030,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2035,"Electricity","Mobile Motive Power","0.0835597607"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2040,"Electricity","Mobile Motive Power","0.178831851"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2045,"Electricity","Mobile Motive Power","0.2651556279"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2050,"Electricity","Mobile Motive Power","0.2486095093"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2055,"Electricity","Mobile Motive Power","0.2330958939"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","End Use Demand","Green Hydrogen",2060,"Electricity","Mobile Motive Power","0.2185503519"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2018,"Fossil Fuels","Mobile Motive Power","3.312"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2025,"Fossil Fuels","Mobile Motive Power","3.0692971587"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2030,"Fossil Fuels","Mobile Motive Power","2.907795181"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2035,"Fossil Fuels","Mobile Motive Power","1.9824096298"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2040,"Fossil Fuels","Mobile Motive Power","0.9451919703"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2045,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2050,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2055,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Diesel",2060,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2018,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2025,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2030,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2035,"Electricity","Mobile Motive Power","0.3481656696"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2040,"Electricity","Mobile Motive Power","0.7451327124"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2045,"Electricity","Mobile Motive Power","1.1048151164"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2050,"Electricity","Mobile Motive Power","1.0358729554"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2055,"Electricity","Mobile Motive Power","0.9712328911"
"Kea","Agriculture","Dairy Cattle Farming","Tractor (Agricultural)","Tractor Services","PJ","Fuel Consumption","Green Hydrogen",2060,"Electricity","Mobile Motive Power","0.9106264662"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2018,"Electricity","Stationary Motive Power","0.893"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2025,"Electricity","Stationary Motive Power","0.8523920624"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2030,"Electricity","Stationary Motive Power","0.8252411132"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2035,"Electricity","Stationary Motive Power","0.7962148215"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2040,"Electricity","Stationary Motive Power","0.7655729415"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2045,"Electricity","Stationary Motive Power","0.7361102971"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2050,"Electricity","Stationary Motive Power","0.707781506"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2055,"Electricity","Stationary Motive Power","0.6805429325"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","End Use Demand","Electricity",2060,"Electricity","Stationary Motive Power","0.6543526202"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2018,"Electricity","Stationary Motive Power","1.2757142857"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2025,"Electricity","Stationary Motive Power","1.2177029462"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2030,"Electricity","Stationary Motive Power","1.178915876"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2035,"Electricity","Stationary Motive Power","1.137449745"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2040,"Electricity","Stationary Motive Power","1.0936756308"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2045,"Electricity","Stationary Motive Power","1.0515861388"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2050,"Electricity","Stationary Motive Power","1.0111164372"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2055,"Electricity","Stationary Motive Power","0.9722041893"
"Kea","Agriculture","Dairy Cattle Farming","Transfer Pump","Pumping","PJ","Fuel Consumption","Electricity",2060,"Electricity","Stationary Motive Power","0.9347894574"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2018,"Fossil Fuels","Mobile Motive Power","0.0657016921"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2025,"Fossil Fuels","Mobile Motive Power","0.0602683038"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2030,"Fossil Fuels","Mobile Motive Power","0.0564319939"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2035,"Fossil Fuels","Mobile Motive Power","0.0414075456"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2040,"Fossil Fuels","Mobile Motive Power","0.0250255422"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2045,"Fossil Fuels","Mobile Motive Power","0.0161424832"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2050,"Fossil Fuels","Mobile Motive Power","0.0048050475"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2055,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","Mt CO<sub>2</sub>/yr","Emissions","Diesel",2060,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2018,"Fossil Fuels","Mobile Motive Power","0.118"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2025,"Fossil Fuels","Mobile Motive Power","0.1092962996"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2030,"Fossil Fuels","Mobile Motive Power","0.1031828423"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2035,"Fossil Fuels","Mobile Motive Power","0.0761989879"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2040,"Fossil Fuels","Mobile Motive Power","0.0466827448"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2045,"Fossil Fuels","Mobile Motive Power","0.0301122517"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2050,"Fossil Fuels","Mobile Motive Power","0.0089633545"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2055,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Diesel",2060,"Fossil Fuels","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2018,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2025,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2030,"Electricity","Mobile Motive Power","0.0"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2035,"Electricity","Mobile Motive Power","0.0208782605"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2040,"Electricity","Mobile Motive Power","0.0443367341"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2045,"Electricity","Mobile Motive Power","0.0552274718"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2050,"Electricity","Mobile Motive Power","0.0710510391"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2055,"Electricity","Mobile Motive Power","0.0750213725"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","End Use Demand","Electricity",2060,"Electricity","Mobile Motive Power","0.0703399236"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","Fuel Consumption","Diesel",2018,"Fossil Fuels","Mobile Motive Power","0.9427707295"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","Fuel Consumption","Diesel",2025,"Fossil Fuels","Mobile Motive Power","0.8648056225"
"Kea","Agriculture","Dairy Cattle Farming","Truck (Agricultural)","Truck Services","PJ","Fuel Consumption","Diesel",2030,"Fossil Fuels","Mobile Motive Power","0.8097574095"
